Date,Open,High,Low,Close,Volume,Price_Change,Daily_Return,Cumulative_Return,Volatility,7_days_SMA,30_days_SMA,7_days_EMA,30_days_EMA,Avg_Gain,Avg_Loss,RSI_14,VIX
2018-01-02,52.40047901642612,53.54301546262479,52.40047901642612,53.405174255371094,31766000,,,,,,,53.405174255371094,53.405174255371094,,,,9.770000457763672
2018-01-03,53.44100198310784,54.544228982927415,53.41612321520075,54.31631851196289,31318000,0.9111442565917969,1.7060973384992906,1.017060973384993,,,,53.63296031951904,53.46395775579637,,,,9.149999618530273
2018-01-04,54.593490792046104,54.94132655368835,54.45266550573435,54.527305603027344,26052000,0.21098709106445312,0.3884414423594995,1.0210116596996852,,,,53.85654664039612,53.5325608427145,,,,9.220000267028809
2018-01-05,54.90997919575,55.414069413897295,54.82787129109952,55.25035095214844,30250000,0.7230453491210938,1.3260243489473744,1.0345505229128948,,,,54.2049977183342,53.64338601106508,,,,9.220000267028809
2018-01-08,55.285679617799445,55.69173920189661,55.2359182885604,55.44541549682617,24644000,0.19506454467773438,0.35305575678004075,1.0382030630908368,,,,54.51510216295719,53.75964597788838,,,,9.520000457763672
2018-01-09,55.65591288308646,55.65591288308646,55.14634804825195,55.374755859375,26808000,-0.07065963745117188,-0.12743999989541788,1.0368799771083195,,,,54.730015587061644,53.86384661540365,,,,10.079999923706055
2018-01-10,55.08663114150458,55.37425747451425,54.936352456980806,55.24288558959961,20734000,-0.13187026977539062,-0.23814149196481615,1.0344107356609493,,54.79460089547293,,54.858233087696135,53.95281687180339,,,,9.819999694824219
2018-01-11,55.35087121590882,55.47726582994094,55.060758142760186,55.33793258666992,22424000,0.0950469970703125,0.17205291877115947,1.0361904695237363,,55.070709228515625,,54.97815796243958,54.04217917598833,,,,9.880000114440918
2018-01-12,55.24090049484167,56.295854436508904,55.13689790272,56.263511657714844,38586000,0.9255790710449219,1.672594236503655,1.0535217315961904,,55.34887967790876,,55.2994963862584,54.18549094900295,,,,10.15999984741211
2018-01-16,56.74420798172111,57.170670216908654,56.064956516079036,56.265995025634766,36462000,0.002483367919921875,0.00441381607148017,1.0535682321076962,,55.597263881138396,,55.54112104610249,54.319717018463066,,,,11.65999984741211
2018-01-17,56.54764894969218,56.6949435504435,55.90720958064976,56.683998107910156,27830000,0.4180030822753906,0.7429053411122544,1.0613952467762862,,55.80207061767578,,55.826840311554406,54.47225128229836,,,,11.90999984741211
2018-01-18,56.696438614793244,56.75814388256141,55.95548185055023,56.52824401855469,27498000,-0.15575408935546875,-0.27477611769543,1.0584787861237905,,55.95676040649414,,56.002191238304476,54.60489597496006,,,,12.220000267028809
2018-01-19,56.63075310702795,56.91688361159748,56.35556804529305,56.902950286865234,30552000,0.3747062683105469,0.6628655724518095,1.0654950775887109,,56.1750738961356,,56.227381000444666,54.753157543470074,,,,11.270000457763672
2018-01-22,56.9188786402116,58.06639237406588,56.819352177084845,57.93103790283203,29550000,1.0280876159667969,1.8067386854001333,1.0847457893465402,,56.559095655168804,,56.65329522604151,54.95818208278375,0.3488676888602121,0.02559171404157366,93.16569063475062,11.029999732971191
2018-01-23,58.2524953313163,58.645118945615685,58.08479809232796,58.5286750793457,39138000,0.5976371765136719,1.0316355414106138,1.0959364124433941,,57.01491601126535,,57.122140189367556,55.18853646965872,0.36663693797831637,0.02376373446717554,93.91298833623463,11.100000381469727
2018-01-24,58.967083753801106,59.07009164771198,58.09226457517757,58.28583908081055,37128000,-0.24283599853515625,-0.414900898074233,1.091389362425844,,57.303819928850444,,57.41306491222831,55.38836244457175,0.3404485852655795,0.03941175332917416,89.62467272182901,11.470000267028809
2018-01-25,58.75459740741114,58.96807720071806,58.313207148658606,58.82575607299805,29984000,0.5399169921875,0.9263261895207986,1.1014991879196385,,57.669500078473774,,57.76623770242074,55.61012977543796,0.35469632861714523,0.036596628091376,90.64725611234621,11.579999923706055
2018-01-26,59.093978385707956,59.0954704284668,58.12361907595811,59.0954704284668,42170000,0.26971435546875,0.45849704869760366,1.1065495291876781,,58.01399612426758,,58.09854588393225,55.834990462730154,0.3486261876779741,0.03398258322770629,91.1181902214982,11.079999923706055
2018-01-29,59.11736374721337,59.614984641393455,58.92129871548926,59.041725158691406,31494000,-0.053745269775390625,-0.0909465131349596,1.1055431609747706,,58.373064858572825,,58.33434070262204,56.04187657214701,0.32372431712954736,0.03539420369539802,90.14414416329946,13.84000015258789
2018-01-30,58.605805087963105,59.113874038591106,58.4460654217024,58.58838653564453,37338000,-0.453338623046875,-0.767827535236143,1.0970544961708864,,58.61384146554129,,58.39785216087766,56.20616753753396,0.300601151620294,0.0652473765062178,82.16546699248849,14.789999961853027
2018-01-31,58.908858639885175,59.03376501007643,58.326145745392616,58.82973861694336,36022000,0.24135208129882812,0.41194526009347143,1.1015737601685047,,58.742227281842915,,58.50582377489408,56.37543018781844,0.2963690751687607,0.06058684961291653,83.0267981544296,13.539999961853027
2018-02-01,58.51971913386568,59.08999453214025,58.1897954782561,58.79838562011719,73514000,-0.031352996826171875,-0.05329446902750945,1.1009866822820766,0.7339601905016274,58.78075735909598,,58.57896423619986,56.53174989312804,0.27519985551384923,0.058498717271006195,82.46959320718405,13.470000267028809
2018-02-02,56.10277307587572,56.29585022522512,55.29413912522629,55.693729400634766,117842000,-3.104656219482422,-5.280172553615481,1.0428526856652567,1.4119262536105108,58.410455976213726,,57.85765552730859,56.477684054902674,0.2555427229771457,0.27608139600039305,48.068308764588316,17.309999465942383
2018-02-05,54.76865134000662,55.484231942129064,52.58559177364152,52.86674499511719,83550000,-2.826984405517578,-5.075947392895108,0.9899180319554944,1.8093302343657691,57.559168679373606,,56.609927894260736,56.244720244593935,0.237289671335921,0.4582887538230492,34.114006811193136,37.31999969482422
2018-02-06,51.45300820900175,54.11030204868363,51.255451128173426,53.963504791259766,76630000,1.0967597961425781,2.074574094251269,1.0104546150007652,1.846465741385923,56.82603073120117,,55.94832211851049,56.09754505405625,0.2986803945363965,0.42555384283568853,41.24085539233427,29.979999542236328
2018-02-07,53.99037332091598,54.0680012972298,52.480092131032706,52.519405364990234,51942000,-1.4440994262695312,-2.6760667822736117,0.983414174698779,1.9262632995279485,55.894270760672434,,55.09109293013043,55.866697332181026,0.27734608064093963,0.49830709879524876,35.756455074746,27.729999542236328
2018-02-08,52.74134820557106,52.943381418294265,49.99597444033088,50.14575958251953,66792000,-2.373645782470703,-4.519559515144456,0.938968185792901,2.1400381603676744,54.68818119594029,,53.854759593227705,55.49760457413835,0.2575356463094439,0.6322598619149241,28.943239646530614,33.459999084472656
2018-02-09,51.04992931172337,52.33578147711019,49.61279997434446,52.064579010009766,98360000,1.9188194274902344,3.8264839210035984,0.9748976524456056,2.334985050070815,53.72172982352121,,53.40721444742322,55.276119053871994,0.3761987735366432,0.5870984432067152,39.05323995521001,29.059999465942383
2018-02-12,52.58210910046703,53.02499141080931,52.02577080094077,52.47711181640625,56240000,0.4125328063964844,0.7923482994401487,0.9826222374160403,2.344565912843997,52.818690708705354,,53.17468878966898,55.09553794177744,0.37879406159806045,0.5451628401205213,40.996940538405475,25.610000610351562
2018-02-13,52.250195305375534,52.80852678383553,52.09692873400524,52.45621109008789,31586000,-0.020900726318359375,-0.0398282710212472,0.9822308759682071,2.304677571964046,52.356188092912944,55.72189661661784,52.995069364773705,54.92525879005553,0.3517373429124847,0.5077155462775097,40.925726975446594,24.969999313354492
2018-02-14,52.46516533855798,53.517632459057005,52.24024276134647,53.379791259765625,41304000,0.9235801696777344,1.7606688521433433,0.9995247090575141,2.3480144945055206,52.42948041643415,55.72105051676432,53.091249838521684,54.82555120745618,0.3925832591100025,0.47145015011483044,45.43612028407655,19.260000228881836
2018-02-15,53.914735123767,54.44470257854249,53.107593232270254,54.308353424072266,37396000,0.9285621643066406,1.7395387699961518,1.0169118288872607,2.378404747568797,52.47874450683594,55.720785013834636,53.39552573490933,54.792183608528184,0.43086746662404807,0.4377751393923425,49.60238694714889,19.1299991607666
2018-02-16,54.40887154176525,55.151821443265106,54.317807587176766,54.51436996459961,39948000,0.20601654052734375,0.3793459523963927,1.0207694427495846,2.3813317198230277,52.76373944963728,55.720353825887045,53.6752367923319,54.77426014762957,0.4148066861885692,0.40650548657860375,50.50536202221361,19.459999084472656
2018-02-20,54.37802287617981,55.54892329436583,54.24067901949363,54.91694641113281,33754000,0.4025764465332031,0.7384776652369363,1.028307597097854,2.382671268762973,53.4453375680106,55.70924034118652,53.98566419703213,54.78346571301688,0.41393309764175734,0.3774693803944178,52.30374040133298,20.600000381469727
2018-02-21,55.191135418845924,56.53968759193702,55.11201160065814,55.42252731323242,41486000,0.5055809020996094,0.9206282124912812,1.037774486947928,2.3541187379970796,53.92504446847098,55.7084774017334,54.344879976082204,54.82469549367595,0.4204793693887468,0.35050728179481655,54.53782743751233,20.020000457763672
2018-02-22,55.692241158089544,56.00524362755445,54.99457640630313,55.2309455871582,28010000,-0.19158172607421875,-0.34567482820019313,1.0341871617730654,2.337694530721789,54.318449292864116,55.70368372599284,54.5663963788512,54.850905177126414,0.39044512871812204,0.3391554563862024,53.51491441886561,18.719999313354492
2018-02-23,55.6668591170916,56.181401231279516,55.15829276667182,56.13611602783203,25292000,0.9051704406738281,1.6388827514195015,1.051136276784759,2.373112754480503,54.844149998256135,55.73345807393392,54.95882629109641,54.933822006204196,0.42721122242924386,0.3149300666443308,57.56467517964639,16.489999771118164
2018-02-26,56.32372061561752,56.937785415089046,56.19832068902691,56.912906646728516,30912000,0.7767906188964844,1.3837626716307838,1.0656815082108761,2.385567493092944,55.348880767822266,55.785957209269206,55.44734638000443,55.061504886238026,0.45218117931976104,0.2924350618840215,60.726741413636525,15.800000190734863
2018-02-27,56.91290521123392,56.940274513322635,55.57380639222705,55.60963439941406,42964000,-1.3032722473144531,-2.289941463373435,1.0412780254868519,2.426720842432419,55.53477805001395,55.76416130065918,55.48791838485684,55.09686808063648,0.41988252365406387,0.36463771798619515,53.52092927216027,18.59000015258789
2018-02-28,55.83306277612974,56.11421979607381,54.88758611497072,54.93336486816406,49292000,-0.67626953125,-1.2161013798305476,1.028615029051034,2.435194004223011,55.59463446480887,55.719740295410155,55.349280005683646,55.08631948628343,0.38989091482163074,0.3868971332193241,50.192702604645945,19.850000381469727
2018-03-01,55.21303164057638,55.29911832679363,53.110580258288024,53.31560134887695,55338000,-1.6177635192871094,-2.9449561722090345,0.9983227672647259,2.500928623098461,55.365870884486604,55.60746040344238,54.84086034148197,54.97207960645076,0.3620415637629429,0.47481616079559447,43.26202090730877,22.469999313354492
2018-03-02,52.64729503739767,54.0859203003677,52.255669904124645,53.949073791503906,50162000,0.6334724426269531,1.1881558616993804,1.0101843977426612,2.5194730231321096,55.155377524239675,55.52148806254069,54.617913703987455,54.9060792312929,0.38142948368180074,0.44090072073876624,46.38398074537039,19.59000015258789
2018-03-05,53.650002141164556,54.797014634375614,53.35839323546137,54.477542877197266,28648000,0.5284690856933594,0.9795702660915451,1.0200798637356443,2.536213888210362,55.04774856567383,55.44064114888509,54.58282099728991,54.878431724577055,0.39193231239691206,0.40940781211456867,48.90960784421532,18.729999542236328
2018-03-06,54.842796927259705,55.018459315716925,54.464603994061115,54.7830810546875,23382000,0.3055381774902344,0.5608516121569096,1.0258009980966936,2.273018933054376,54.85445785522461,55.33570925394694,54.63288601163931,54.872280068455154,0.38576130276072085,0.38016439696352805,50.36536871652222,18.360000610351562
2018-03-07,54.38100731239525,55.544447524731325,54.236199444871914,55.48672103881836,30748000,0.7036399841308594,1.2844111185138507,1.0389765001700735,1.9744837385940643,54.650717054094585,55.23431078592936,54.84634476843407,54.91192142138181,0.4084669228585879,0.35300979718041886,53.641419640204376,17.760000228881836
2018-03-08,55.59421012969999,56.30282031953533,55.59421012969999,56.200313568115234,33862000,0.713592529296875,1.2860600084795948,1.0523383614362618,1.9453197618778353,54.73509979248047,55.16479326883952,55.18483696835436,54.99504349536461,0.43026160903275124,0.32779481166753177,56.75852051161059,16.540000915527344
2018-03-09,56.703902790394935,57.77378853666673,56.444644232734824,57.76582717895508,42662000,1.5655136108398438,2.7855958649455337,1.081652255317666,1.904599060226808,55.13973726545061,55.129462305704756,55.83008452100454,55.17380373301562,0.5113510377332579,0.3043808965484224,62.68616150029053,14.640000343322754
2018-03-12,57.975322287362914,58.62770560343565,57.6842145129355,58.01911544799805,44306000,0.25328826904296875,0.43847423539578045,1.0863950217738112,1.5242437758222875,55.81166785103934,55.093583806355795,56.37734225275291,55.357372230756425,0.49291798282680865,0.2826394039378208,63.55660989615488,15.779999732971191
2018-03-13,58.31270690136068,58.61974117107071,56.45857253550645,56.724300384521484,43140000,-1.2948150634765625,-2.2317042469168547,1.0621498979345918,1.4770728586322033,56.208128792899,55.016336313883464,56.46408178569506,55.44556114390256,0.4577095554820366,0.35493766533344523,56.3232782636887,16.350000381469727
